Gene,Importance
ENSG00000170373,0.06573715723422921
ENSG00000099953,0.0636289340986282
ENSG00000123500,0.05878092644789277
ENSG00000172005,0.044794758747549845
ENSG00000180818,0.035779118656353304
ENSG00000138755,0.03172841212013228
ENSG00000118785,0.027279698212090114
ENSG00000169245,0.02369087692066481
ENSG00000164694,0.02321118471742541
ENSG00000163739,0.01944819237546468
ENSG00000169429,0.017757801183542178
ENSG00000149968,0.017540694001938143
ENSG00000213088,0.01701928134342528
ENSG00000224817,0.01451251526555546
ENSG00000185686,0.01449514127831339
ENSG00000102854,0.01395131537598358
ENSG00000147889,0.012863223287218197
ENSG00000105664,0.012709700953098462
ENSG00000186340,0.012597002627573795
ENSG00000129654,0.012039711735418157
ENSG00000119147,0.011919749670851815
ENSG00000196754,0.009863758617726377
ENSG00000131203,0.009276414741969904
ENSG00000204019,0.008829749870467588
ENSG00000106483,0.008618347007024131
ENSG00000163286,0.008379121017175029
ENSG00000183734,0.008103770734168387
ENSG00000221867,0.008085089404576293
ENSG00000034971,0.008053488029869806
ENSG00000022267,0.007926769069302585
ENSG00000137673,0.007643045929212748
ENSG00000213401,0.007227318847325042
ENSG00000198930,0.007049134983350328
ENSG00000169248,0.006955667756241256
ENSG00000135480,0.006951926186360877
ENSG00000270372,0.006654537493150317
ENSG00000165215,0.0066115039819325235
ENSG00000197172,0.006608822761792107
ENSG00000196611,0.006561909063340464
ENSG00000257743,0.006117883887997187
ENSG00000104332,0.005903948200316312
ENSG00000180745,0.005651357062759844
ENSG00000173702,0.0052463048179087896
ENSG00000154330,0.005232160616688374
ENSG00000128422,0.005158982894062188
ENSG00000127831,0.004914380835919152
ENSG00000019505,0.004857483664552321
ENSG00000165376,0.004825860486672476
ENSG00000101210,0.004458535755034518
ENSG00000164530,0.004429256002159716
ENSG00000163347,0.004318213983003388
ENSG00000007038,0.004202504274554189
ENSG00000183607,0.004163445617205327
ENSG00000187258,0.004092008500595085
ENSG00000100604,0.003727876182272821
ENSG00000169894,0.003507656665586394
ENSG00000131771,0.003352611608417367
ENSG00000132465,0.003324950566957916
ENSG00000268104,0.0032798289781724873
ENSG00000244734,0.003194775902606615
ENSG00000112936,0.003102420031421537
ENSG00000167676,0.003046998267902458
ENSG00000175084,0.0030272750462623757
ENSG00000173641,0.0028040273815199356
ENSG00000165556,0.002750267017428747
ENSG00000108602,0.0026748267527432067
ENSG00000262406,0.002614916582345735
ENSG00000198074,0.0022882187762381387
ENSG00000169605,0.0022766867942651905
