Gene,Importance
ENSG00000099953,0.06296145633677838
ENSG00000160307,0.04688725293400074
ENSG00000123500,0.04005856971945101
ENSG00000135218,0.038296930993768824
ENSG00000230838,0.03426871819127505
ENSG00000109846,0.03166450819949476
ENSG00000060718,0.03160934211319451
ENSG00000119147,0.02820588303377939
ENSG00000004799,0.02541798826985649
ENSG00000101938,0.02511286854986655
ENSG00000182253,0.02169832967336694
ENSG00000137745,0.021361727259070783
ENSG00000135447,0.020792742698638293
ENSG00000196616,0.02071423636493754
ENSG00000189221,0.020588194409445724
ENSG00000175445,0.018483404855738086
ENSG00000165474,0.018468772639062353
ENSG00000105664,0.0180568789932824
ENSG00000147257,0.017589338121649093
ENSG00000170323,0.017105213046609422
ENSG00000168079,0.015116120575882496
ENSG00000198848,0.014587008412051452
ENSG00000167588,0.014261535751385352
ENSG00000166819,0.013836733620741531
ENSG00000174697,0.012382724075085675
ENSG00000138207,0.012340694853826089
ENSG00000167676,0.011681985093599112
ENSG00000187288,0.01132926474612036
ENSG00000184811,0.011003594198448279
ENSG00000180914,0.010709131048036858
ENSG00000172061,0.009690672901176854
ENSG00000104332,0.009260587085518916
ENSG00000287148,0.008857350910022984
ENSG00000181092,0.008237731360939953
ENSG00000069011,0.007264066826694994
ENSG00000157150,0.00708061327736845
ENSG00000123689,0.006929890225873525
ENSG00000151632,0.006898561757832794
ENSG00000122756,0.0066879515153827705
ENSG00000196611,0.006330031951615768
ENSG00000022267,0.006322778493903142
ENSG00000173432,0.006294173010446695
ENSG00000276365,0.0062684529480129935
ENSG00000125740,0.006237007661887376
ENSG00000106809,0.005921658349833245
ENSG00000244734,0.005743733525380234
ENSG00000176194,0.005642926557556893
ENSG00000148053,0.005573610680819278
ENSG00000213088,0.005401110113477591
ENSG00000070193,0.005090428298103994
ENSG00000189058,0.004612378320096366
ENSG00000168350,0.00448632196771741
ENSG00000278828,0.0043593085932045784
ENSG00000079435,0.004136948184129711
ENSG00000065618,0.004121890875508208
ENSG00000151882,0.004085296891147986
ENSG00000157404,0.0038570107617615854
ENSG00000197766,0.003753859360176773
ENSG00000170373,0.0037522506319914266
ENSG00000204385,0.0037085911583215497
ENSG00000163017,0.0036056061426068724
ENSG00000101441,0.003405628678529606
ENSG00000164530,0.0031824561261727066
ENSG00000169245,0.0030660960437490087
ENSG00000186847,0.0030147662013425888
ENSG00000189334,0.002831176139493329
ENSG00000099812,0.002795161800306737
ENSG00000156284,0.0027814700264328835
ENSG00000168004,0.0027436648816671926
ENSG00000144891,0.0027338560836627527
ENSG00000129514,0.002692698024361154
ENSG00000173267,0.0026663863232926415
ENSG00000166482,0.0025809563704921046
ENSG00000186081,0.0025601469100524224
ENSG00000077274,0.0025543238991047506
ENSG00000163710,0.002523075507871346
ENSG00000163993,0.0022855279802594043
ENSG00000135069,0.0022354331548224775
ENSG00000129151,0.0022021424464431813
ENSG00000185499,0.002082160838731085
ENSG00000255974,0.0020492165892776817
ENSG00000069535,0.002043413425794299
ENSG00000162896,0.0019783912342236963
ENSG00000145824,0.0019711409715075243
ENSG00000187608,0.0019407002554623694
ENSG00000156076,0.0018829662250015688
ENSG00000180818,0.001410563604520093
ENSG00000170549,0.0013225063919084876
ENSG00000074410,0.0012679551649163875
ENSG00000169248,0.001196204407985207
ENSG00000153446,0.0011806974795086761
ENSG00000120738,0.001168998792289091
ENSG00000105894,0.0011170548705905438
ENSG00000172201,0.001090374843648148
ENSG00000131746,0.001077335027338009
ENSG00000164825,0.0010008861346485396
ENSG00000170345,0.0009646454776655822
ENSG00000198650,0.0009150734252381446
ENSG00000176532,0.0008989786212205348
ENSG00000126709,0.0008930754518432452
ENSG00000138449,0.0008835259209749369
ENSG00000162078,0.0008444318560936857
ENSG00000106819,0.0008155207978928564
ENSG00000115648,0.0008083595623468758
ENSG00000223808,0.0007952088607882654
ENSG00000171346,0.0007939544267631405
ENSG00000131771,0.0007688573358084287
ENSG00000171428,0.0007673262518115326
ENSG00000141750,0.0007336035544110339
ENSG00000152137,0.000713519100033466
ENSG00000128422,0.000681617607238876
ENSG00000064787,0.0006733126569445055
ENSG00000171243,0.00061292740523976
ENSG00000135374,0.0006072801375305089
ENSG00000136883,0.0006040134209304735
ENSG00000172137,0.000601534221540092
ENSG00000019505,0.0005951543936720519
ENSG00000137699,0.0005607104670271756
ENSG00000105048,0.0005577950359877671
ENSG00000074527,0.0005546977129271567
ENSG00000163631,0.0005314037215710495
ENSG00000166106,0.0004987958437449962
ENSG00000186868,0.0004892606799719583
ENSG00000137558,0.00048212427371752554
ENSG00000084628,0.000479110624223837
ENSG00000173467,0.00047406927763601534
ENSG00000107485,0.000466426396773252
ENSG00000081277,0.00045760545661466484
ENSG00000138696,0.00044948435946286995
ENSG00000152049,0.0004404230157686065
ENSG00000135373,0.00043726377082199355
ENSG00000124102,0.0004277656582310628
ENSG00000206075,0.00042630498913094313
ENSG00000100146,0.00042251066406898374
ENSG00000132465,0.00041728965049653174
ENSG00000138755,0.0003999134478212366
ENSG00000211890,0.0003938740324691462
ENSG00000161055,0.0003903084546486329
ENSG00000184613,0.0003869637210928884
ENSG00000105825,0.0003861717196711969
ENSG00000100985,0.00037285697104218055
ENSG00000157303,0.00036824454901552027
ENSG00000167754,0.00036791715026026
ENSG00000117472,0.0003653621814019322
ENSG00000197249,0.00035995377905358053
ENSG00000171199,0.0003595503999257707
ENSG00000175356,0.0003496801616718411
ENSG00000185686,0.0003448229828568039
ENSG00000124664,0.00033951635957517686
ENSG00000169083,0.00033448551401714637
ENSG00000106541,0.0003327563828260775
ENSG00000106688,0.00033138387987971264
ENSG00000137077,0.0003306764616104337
ENSG00000151365,0.00032606023324215896
ENSG00000188001,0.00032362645860213054
ENSG00000091831,0.00032000813782641585
ENSG00000156234,0.0003145176736465384
ENSG00000171236,0.00030921549234579933
ENSG00000105523,0.00030659386912602736
ENSG00000183844,0.00030439994797430947
ENSG00000141424,0.000304060382524547
ENSG00000110195,0.00030019602346506114
ENSG00000118785,0.00029322854461300143
ENSG00000153002,0.00028588540609816626
ENSG00000082175,0.00028510161661704926
ENSG00000003989,0.00028413005406904016
ENSG00000166825,0.0002812558734320695
ENSG00000150667,0.0002747193112114308
ENSG00000276644,0.00027095463954095335
ENSG00000132329,0.0002663407183371734
ENSG00000121005,0.00026297377168140167
ENSG00000160183,0.0002611804976737827
ENSG00000124107,0.00025694323271670494
ENSG00000113739,0.0002539523585324834
ENSG00000152669,0.0002532592073358673
ENSG00000205002,0.00025282652166634336
ENSG00000214100,0.00025166668409103333
ENSG00000259459,0.00023821946579511287
ENSG00000019169,0.00023634124275294556
ENSG00000260710,0.0002341288770851885
ENSG00000224389,0.0002314519001740336
ENSG00000196091,0.00023032866790600228
ENSG00000256612,0.0002254825917283891
ENSG00000255774,0.00022331616378977836
ENSG00000164434,0.0002200596149734458
ENSG00000157765,0.0002185823145373136
ENSG00000117115,0.0002082765945606177
ENSG00000148513,0.00020722486771780364
ENSG00000067715,0.00020549838445087934
ENSG00000251141,0.0002043648968059634
ENSG00000162975,0.00020377279596366
ENSG00000268104,0.00020319546005409484
ENSG00000081479,0.00020310256266790512
ENSG00000230937,0.00020001875160250283
ENSG00000243955,0.00019858233547973518
ENSG00000151892,0.000197336112420834
ENSG00000164403,0.0001947865073440332
ENSG00000272398,0.00019238539940845707
ENSG00000100362,0.00018840594383878073
ENSG00000171954,0.00018811361132692602
ENSG00000094755,0.00018349971284903897
ENSG00000169035,0.0001827008571299423
ENSG00000134762,0.00017847185796451172
ENSG00000058085,0.00017804884693705484
ENSG00000101210,0.0001747162399524168
ENSG00000167755,0.00017222278242953523
ENSG00000254164,0.00016962610765299115
ENSG00000165731,0.00016753949621312378
ENSG00000110169,0.00016691422417334367
ENSG00000159763,0.0001627424449975064
ENSG00000198729,0.00016257090229388678
ENSG00000136457,0.00016252284338644194
ENSG00000249661,0.00015892618366571246
ENSG00000260284,0.0001576300323191478
ENSG00000170099,0.00015341964004336427
ENSG00000132746,0.00015163170567368986
ENSG00000100170,0.00014853862522205044
ENSG00000103534,0.00014634157623158401
ENSG00000287914,0.0001394862136256531
ENSG00000158258,0.0001393299103912233
ENSG00000204434,0.00013765708907754475
ENSG00000102243,0.00013660803212374884
ENSG00000172724,0.00013540775719056121
ENSG00000233622,0.00013409885220721861
ENSG00000075461,0.00012911432192053604
ENSG00000086548,0.0001281037891310087
ENSG00000173335,0.00012730195547812416
ENSG00000186910,0.0001267861319101591
ENSG00000196747,0.0001249782606407811
ENSG00000112936,0.00012314792032544155
ENSG00000159212,0.00012233758357334926
ENSG00000196542,0.00011714343982046675
ENSG00000235584,0.00011456967354302191
ENSG00000102109,0.00011453041362334323
ENSG00000188488,0.00011416955809547878
ENSG00000162989,0.00011276733024199789
ENSG00000162482,0.00011247303772667556
ENSG00000126562,0.00011114957651977215
ENSG00000126010,0.00010987880564309863
ENSG00000286208,0.00010955358191751146
