Gene,Importance
ENSG00000242110,0.042277499460869825
ENSG00000144355,0.036176211463471254
ENSG00000152137,0.033740544236149216
ENSG00000164175,0.032589373953904884
ENSG00000286027,0.02496407730698278
ENSG00000142973,0.02492562021146849
ENSG00000065534,0.023843964287284976
ENSG00000176153,0.022768355448731327
ENSG00000211689,0.021230982723504967
ENSG00000211691,0.020270968324679152
ENSG00000223400,0.020132167220141477
ENSG00000232806,0.019888333127656137
ENSG00000073282,0.016987564836852587
ENSG00000159251,0.016897088462341746
ENSG00000101443,0.01640071598271147
ENSG00000199753,0.01606566639081473
ENSG00000196878,0.015914998625153557
ENSG00000065618,0.015297898086658032
ENSG00000189334,0.014031662617130566
ENSG00000225937,0.0131837335882941
ENSG00000131746,0.013019663639752104
ENSG00000286332,0.012158904962415654
ENSG00000101938,0.0117252582363838
ENSG00000095627,0.011625567259030183
ENSG00000159182,0.011552582566951911
ENSG00000200087,0.010435276090977339
ENSG00000133392,0.010423205101165142
ENSG00000228613,0.010293243736138479
ENSG00000154330,0.010250438976267415
ENSG00000274326,0.01004084242098354
ENSG00000018625,0.009824438175568079
ENSG00000126950,0.009748583974206481
ENSG00000186081,0.009632447159331346
ENSG00000242899,0.00916177839119511
ENSG00000211688,0.008631898172813476
ENSG00000163497,0.008505181124169888
ENSG00000211695,0.008466513226021691
ENSG00000224958,0.008319697415870832
ENSG00000233041,0.008303315857671351
ENSG00000137699,0.007894919048812024
ENSG00000211690,0.007312658853327003
ENSG00000163017,0.006996048646626773
ENSG00000146070,0.006148117204631448
ENSG00000123500,0.006137653240693004
ENSG00000204128,0.005713850508983642
ENSG00000258314,0.005694367184071921
ENSG00000172403,0.0056621751122661965
ENSG00000167332,0.005283437327404267
ENSG00000166743,0.0051321496983812815
ENSG00000175336,0.005096963912036698
ENSG00000170369,0.005004390401840012
ENSG00000141469,0.004716701982069802
ENSG00000273179,0.0045768321606156565
ENSG00000134824,0.004330522118726472
ENSG00000163331,0.004175387762133141
ENSG00000004799,0.0040459250915811885
ENSG00000165794,0.004015786817411628
ENSG00000164825,0.0038646717316859563
ENSG00000152784,0.003833607654018919
ENSG00000267795,0.003754800450884441
ENSG00000108244,0.0037502234390583396
ENSG00000130513,0.0037264826253610704
ENSG00000124233,0.003526107655652541
ENSG00000206075,0.003483535734954939
ENSG00000198732,0.0034758774313283338
ENSG00000149021,0.003461510130262585
ENSG00000278683,0.0034395092646723525
ENSG00000175084,0.0030723355617090823
ENSG00000105664,0.0030232278383400053
ENSG00000084628,0.0029287228659366253
ENSG00000104879,0.0028537561173190874
ENSG00000183036,0.0027128218950931557
ENSG00000236081,0.002710617421681132
ENSG00000184709,0.002667657038732887
ENSG00000086205,0.0026629520772080296
ENSG00000073756,0.00260996158420164
ENSG00000142583,0.0025373844789950873
ENSG00000156076,0.002518259857052542
ENSG00000143320,0.0025178416318654222
ENSG00000171346,0.002490529851341882
ENSG00000128591,0.002467975034350388
ENSG00000280623,0.0023237226533761443
ENSG00000274685,0.0023043009855034297
ENSG00000269981,0.0022569983928185087
ENSG00000230937,0.0021363611229857295
ENSG00000164687,0.0019764757139388496
ENSG00000184838,0.001966430098302492
ENSG00000197674,0.0019496209949756466
ENSG00000166823,0.001933754262857303
ENSG00000235984,0.0019006475826158838
ENSG00000124157,0.0018901872998174384
ENSG00000254988,0.0018857723670171306
ENSG00000152154,0.0018675133326030136
ENSG00000264175,0.0018258777739996329
ENSG00000160180,0.001790005286625734
ENSG00000069535,0.0017303570372425776
ENSG00000263934,0.0017178288017321269
ENSG00000233056,0.0016761457650970966
ENSG00000159674,0.0015343737524507678
ENSG00000104755,0.001523356912735828
ENSG00000129596,0.0014878426491934022
ENSG00000004468,0.001475660761600262
ENSG00000274827,0.0014012718341966583
ENSG00000200991,0.0013979076300651518
ENSG00000166920,0.0013927572545880493
ENSG00000049089,0.0013836956662026574
ENSG00000187094,0.001339419486935485
ENSG00000187608,0.0013334656180589047
ENSG00000237670,0.001293191008996947
ENSG00000196436,0.001284458169636515
ENSG00000276966,0.0012608050931633714
ENSG00000175287,0.0012571580780792436
ENSG00000139219,0.0012387079206550712
ENSG00000204832,0.0011836486444606615
ENSG00000204936,0.0011526650537998357
ENSG00000182253,0.0011417497057363715
ENSG00000170509,0.0011391649858312762
ENSG00000170477,0.0010826284745490942
ENSG00000166840,0.0010813099916310391
ENSG00000173404,0.001079637005684826
ENSG00000106483,0.0010709819819159647
ENSG00000027001,0.0010606812094010193
ENSG00000183888,0.0010482377766952839
ENSG00000125968,0.0010398815071797438
ENSG00000236190,0.0010131224307700203
ENSG00000275563,0.0010130624307573568
ENSG00000287262,0.001005890544049315
ENSG00000143632,0.000998370665326862
ENSG00000169245,0.0009886024665469821
ENSG00000132821,0.0009665498137726988
ENSG00000133169,0.0009568646718317124
ENSG00000134184,0.0009468437923656582
ENSG00000233515,0.0009394630736594356
ENSG00000135480,0.0009371595057103785
ENSG00000163273,0.0009327196208974171
ENSG00000156234,0.0009318495849735132
ENSG00000260802,0.0009173454785853285
ENSG00000197444,0.0008851220353657113
ENSG00000126709,0.000862632715970755
ENSG00000157765,0.0008374312603066994
ENSG00000179362,0.0008278277748044758
ENSG00000223318,0.0008253231498470258
ENSG00000168530,0.0008225898723332239
ENSG00000161055,0.0008082531648064632
